chrom	pos	rsid	rsid_reported	gene	tissue	source	cis_trans	CHR_ID	CHR_POS	MAPPED_GENE	CONTEXT	P-VALUE	DISEASE/TRAIT	PUBMEDID
3	41765955.0	rs7651190	.	ULK4	Brain_Cerebellar_Hemisphere	GTEx_v6	cis	3	41724463	ULK4	intron_variant	1e-10	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	rs7372217	ULK4	whole blood	Joehanes et al.	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Thyroid	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Whole_Blood	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Pituitary	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Cerebellum	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Muscle_Skeletal	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Cerebellar_Hemisphere	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Adipose_Subcutaneous	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Esophagus_Muscularis	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Cortex	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Esophagus_Mucosa	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Nerve_Tibial	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Anterior_cingulate_cortex_BA24	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Spleen	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Pancreas	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Stomach	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Colon_Transverse	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Cells_EBV-transformed_lymphocytes	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Adipose_Visceral_Omentum	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Frontal_Cortex_BA9	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Adrenal_Gland	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	RPL36P20	Testis	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Artery_Tibial	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Hypothalamus	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Skin_Not_Sun_Exposed_Suprapubic	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Putamen_basal_ganglia	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Artery_Coronary	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Caudate_basal_ganglia	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Nucleus_accumbens_basal_ganglia	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Colon_Sigmoid	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Esophagus_Gastroesophageal_Junction	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Heart_Left_Ventricle	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Lung	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Artery_Aorta	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Breast_Mammary_Tissue	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Brain_Hippocampus	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	41990122.0	rs7372217	.	ULK4	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	3	41948630	ULK4	intron_variant	1e-11	Blood pressure traits (multi-trait analysis)	28498854
3	53635595.0	rs9810888	rs9810888	CACNA1D	whole blood	Joehanes et al.	cis	3	53601568	CACNA1D	intron_variant	4e-06	Hypertension	25249183
3	53635595.0	rs9810888	rs9810888	CACNA1D	whole blood	Joehanes et al.	cis	3	53601568	CACNA1D	intron_variant	5e-08	Systolic blood pressure	25249183
3	53635595.0	rs9810888	rs9810888	CACNA1D	whole blood	Joehanes et al.	cis	3	53601568	CACNA1D	intron_variant	4e-12	Diastolic blood pressure	25249183
7	100458093.0	rs7801190	rs7801190	SRRT	whole blood	Joehanes et al.	cis	7	100860471	SLC12A9	non_coding_transcript_exon_variant	3e-08	Hypertension	21347282
8	56814421.0	rs1027989	rs1027989	TGS1	whole blood	Joehanes et al.	cis	8	55901862	LYN	intron_variant	7e-07	Blood pressure traits (multi-trait analysis)	28498854
8	56814421.0	rs1027989	rs1027989	TGS1	whole blood	Joehanes et al.	cis	8	55901862	LYN	intron_variant	1e-06	Blood pressure traits (multi-trait analysis)	28498854
10	69457644.0	rs77932157	rs77932157	SIRT1	whole blood	Joehanes et al.	cis	10	67697886	CTNNA3 - AKR1B10P1	upstream_gene_variant	3e-06	Blood pressure traits (multi-trait analysis)	28498854
10	95895940.0	rs932764	rs932764	HELLS	whole blood	Joehanes et al.	cis	10	94136183	PLCE1	intron_variant	9e-09	Hypertension	21909115
3	27548900.0	rs820430	.	NEK10	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-06	Hypertension	25249183
3	27548900.0	rs820430	.	NEK10	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-12	Systolic blood pressure	25249183
3	27548900.0	rs820430	.	NEK10	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	8e-06	Diastolic blood pressure	25249183
3	27548900.0	rs820430	.	NEK10	Liver	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-06	Hypertension	25249183
3	27548900.0	rs820430	.	NEK10	Liver	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-12	Systolic blood pressure	25249183
3	27548900.0	rs820430	.	NEK10	Liver	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	8e-06	Diastolic blood pressure	25249183
3	27548900.0	rs820430	.	SLC4A7	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-06	Hypertension	25249183
3	27548900.0	rs820430	.	SLC4A7	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-12	Systolic blood pressure	25249183
3	27548900.0	rs820430	.	SLC4A7	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	8e-06	Diastolic blood pressure	25249183
3	27548900.0	rs820430	.	SLC4A7	Artery_Aorta	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-06	Hypertension	25249183
3	27548900.0	rs820430	.	SLC4A7	Artery_Aorta	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	1e-12	Systolic blood pressure	25249183
3	27548900.0	rs820430	.	SLC4A7	Artery_Aorta	GTEx_v6	cis	3	27507409	UBA52P4 - LOC105377005	intergenic_variant	8e-06	Diastolic blood pressure	25249183
3	41868721.0	rs147428270	.	ULK4	Cells_Transformed_fibroblasts	GTEx_v6	cis	3	41827229	ULK4	intron_variant	2e-06	Blood pressure traits (multi-trait analysis)	28498854
4	156619204.0	rs13143871	.	RP11-588K22.2	Nerve_Tibial	GTEx_v6	cis	4	155698052	GUCY1A3	intron_variant	1e-06	Hypertension	25249183
4	156619204.0	rs13143871	.	RP11-588K22.2	Nerve_Tibial	GTEx_v6	cis	4	155698052	GUCY1A3	intron_variant	5e-08	Systolic blood pressure	25249183
4	156619204.0	rs13143871	.	RP11-588K22.2	Nerve_Tibial	GTEx_v6	cis	4	155698052	GUCY1A3	intron_variant	6e-07	Diastolic blood pressure	25249183
4	156619204.0	rs13143871	.	RP11-588K22.2	Adipose_Subcutaneous	GTEx_v6	cis	4	155698052	GUCY1A3	intron_variant	1e-06	Hypertension	25249183
4	156619204.0	rs13143871	.	RP11-588K22.2	Adipose_Subcutaneous	GTEx_v6	cis	4	155698052	GUCY1A3	intron_variant	5e-08	Systolic blood pressure	25249183
4	156619204.0	rs13143871	.	RP11-588K22.2	Adipose_Subcutaneous	GTEx_v6	cis	4	155698052	GUCY1A3	intron_variant	6e-07	Diastolic blood pressure	25249183
5	32815028.0	rs1173771	.	NPR3	Lung	GTEx_v6	cis	5	32814922	NPR3 - LOC340113	regulatory_region_variant	3e-10	Hypertension	21909115
5	32815028.0	rs1173771	.	NPR3	Nerve_Tibial	GTEx_v6	cis	5	32814922	NPR3 - LOC340113	regulatory_region_variant	3e-10	Hypertension	21909115
6	150992370.0	rs62434120	.	RP11-136K14.1	Lung	GTEx_v6	cis	6	150671234	PLEKHG1	intron_variant	5e-07	Blood pressure traits (multi-trait analysis)	28498854
6	154414563.0	rs675026	.	OPRM1	Brain_Cerebellum	GTEx_v6	cis	6	154093428	OPRM1	synonymous_variant	5e-06	Hypertension	21347282
8	135869976.0	rs12541063	.	KHDRBS3	Lung	GTEx_v6	cis	8	134857733	LOC101927845	intron_variant	3e-06	Blood pressure	24001895
10	18419972.0	rs4373814	.	SLC39A12-AS1	Brain_Nucleus_accumbens_basal_ganglia	GTEx_v6	cis	10	18131043	SLC39A12 - CACNB2	intergenic_variant	9e-08	Hypertension	21909115
10	18419972.0	rs4373814	.	SLC39A12-AS1	Brain_Caudate_basal_ganglia	GTEx_v6	cis	10	18131043	SLC39A12 - CACNB2	intergenic_variant	9e-08	Hypertension	21909115
10	18708798.0	rs11014166	.	CACNB2	Thyroid	GTEx_v6	cis	10	18419869	CACNB2	intron_variant	6e-08	Hypertension	19430479
10	18708798.0	rs11014166	.	CACNB2	Thyroid	GTEx_v6	cis	10	18419869	CACNB2	intron_variant	7e-07	Systolic blood pressure	19430479
10	18708798.0	rs11014166	.	CACNB2	Thyroid	GTEx_v6	cis	10	18419869	CACNB2	intron_variant	1e-08	Diastolic blood pressure	19430479
11	100593538.0	rs633185	.	ARHGAP42	Adipose_Subcutaneous	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
11	100593538.0	rs633185	.	ARHGAP42	Heart_Left_Ventricle	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
11	100593538.0	rs633185	.	ARHGAP42	Artery_Tibial	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
11	100593538.0	rs633185	.	TMEM133	Artery_Aorta	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
11	100593538.0	rs633185	.	TMEM133	Artery_Coronary	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
11	100593538.0	rs633185	.	ARHGAP42	Artery_Aorta	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
11	100593538.0	rs633185	.	TMEM133	Artery_Tibial	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
11	100593538.0	rs633185	.	ARHGAP42	Artery_Coronary	GTEx_v6	cis	11	100722807	ARHGAP42	intron_variant	5e-11	Hypertension	21909115
20	10965998.0	rs1887320	.	C20orf187	Testis	GTEx_v6	cis	20	10985350	C20orf187	intron_variant	1e-08	Systolic blood pressure	25249183
20	10965998.0	rs1887320	.	C20orf187	Testis	GTEx_v6	cis	20	10985350	C20orf187	intron_variant	2e-08	Diastolic blood pressure	25249183
