gene	geneid	associationtype	Original DB	Sentence in the supporting publication	PMID	Protein Class	Gene Full Name	CUI	Disease	HPO Term	CUI	Disease	Semantic Type	mesh	Disease Class	DO Class	Type	omim	Type	Score	PMID Year
LTC4S	4056	AlteredExpression	BEFREE	Enhanced expression of the <span class= gene  id= 10970818-0-27-52 >leukotriene C(4) synthase</span> due to overactive transcription of an allelic variant associated with aspirin-intolerant <span class= disease  id= 10970818-0-142-148 >asthma</span>.	10970818	transferase	leukotriene C4 synthase	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.067350825631403	2000
LTC4S	4056	AlteredExpression	BEFREE	We have reported that genetic variability in the expression of <span class= gene  id= 19703064-2-63-78 >LTC(4) synthase</span> is associated with responsiveness to pranlukast in Japanese <span class= disease  id= 19703064-2-139-148 >asthmatic</span> patients.	19703064	transferase	leukotriene C4 synthase	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.067350825631403	2009
LTC4S	4056	AlteredExpression	BEFREE	Improvement of <span class= disease  id= 12534456-9-15-21 >asthma</span> was observed mostly in patients with a low baseline and non-IL-5 inducible expression of <span class= gene  id= 12534456-9-111-124 >LTC4 synthase</span> (<span class= gene  id= 12534456-9-126-131 >LTC4S</span>) mRNA in eosinophils.	12534456	transferase	leukotriene C4 synthase	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.067350825631403	2003
TLR4	7099	AlteredExpression	BEFREE	And the expression of <span class= gene  id= 20072849-5-22-26 >TLR4</span> on PBMCs and TNF-alpha production stimulated by lipopolysaccharide (LPS), were significantly higher in mild to moderate than in severe <span class= disease  id= 20072849-5-162-172 >asthmatics</span>.	20072849	extracellular matrix protein; receptor	toll like receptor 4	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.056037549052977	2009
TLR4	7099	AlteredExpression	BEFREE	One reason for this could be a reduced <span class= gene  id= 17884733-13-39-44 >TLR 4</span> expression on CD4(+) T-lymphocytes of <span class= disease  id= 17884733-13-83-92 >asthmatic</span> subjects.	17884733	extracellular matrix protein; receptor	toll like receptor 4	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.056037549052977	2007
TLR4	7099	AlteredExpression	BEFREE	Therefore, the decreased activation of <span class= gene  id= 19067129-5-39-43 >TLR4</span> and TLR5 in asthmatic patients might contribute to the immunopathological mechanisms of <span class= disease  id= 19067129-5-132-138 >asthma</span> by reducing the release of Th1 and anti-inflammatory cytokines.	19067129	extracellular matrix protein; receptor	toll like receptor 4	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.056037549052977	2008
CYSLTR1	10800	AlteredExpression	BEFREE	Our findings suggest a possible mechanism by which IL-13 and IL-4 can modulate <span class= gene  id= 11509632-9-79-88 >CysLT(1)R</span> expression on monocytes and macrophages, and consequently their responsiveness to LTD(4), and thus contribute to the pathogenesis of <span class= disease  id= 11509632-9-222-228 >asthma</span> and allergic diseases.	11509632	receptor	cysteinyl leukotriene receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.054557015196954	2001
CYSLTR1	10800	AlteredExpression	BEFREE	Cysteinyl leukotriene 1 (<span class= gene  id= 22871757-1-25-31 >CysLT1</span>) receptor expression is known to be increased in the airway mucosa of patients with <span class= disease  id= 22871757-1-116-122 >asthma</span>, especially during exacerbations; however, nothing is known of its expression in COPD.	22871757	receptor	cysteinyl leukotriene receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.054557015196954	2012
CYSLTR1	10800	AlteredExpression	LHGDN	upregulation of cysteinyl leukotriene-1 receptor is associated with asthma	16123393	receptor	cysteinyl leukotriene receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.054557015196954	2006
CYSLTR1	10800	AlteredExpression	BEFREE	Determination of structure and transcriptional regulation of <span class= gene  id= 16771777-0-61-68 >CYSLTR1</span> and an association study with <span class= disease  id= 16771777-0-99-105 >asthma</span> and rhinitis.	16771777	receptor	cysteinyl leukotriene receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.054557015196954	2006
CYSLTR1	10800	AlteredExpression	BEFREE	Because cysteinyl-leukotrienes (cysLTs) are major protagonists in the pathophysiology of human asthma, and because neutrophils are involved in the more severe form of <span class= disease  id= 16809637-1-167-173 >asthma</span>, we studied the potential for leukotriene (LT) D(4) to induce synthesis of the chemokine IL-8 through activation of the <span class= gene  id= 16809637-1-294-300 >CysLT1</span> receptor.	16809637	receptor	cysteinyl leukotriene receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.054557015196954	2007
IFNG	3458	AlteredExpression	BEFREE	<span class= gene  id= 12061423-11-0-16 >Interferon-gamma</span> was observed at similar levels in <span class= disease  id= 12061423-11-51-57 >asthma</span> patients and healthy controls.	12061423	signaling molecule	interferon gamma	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039752158335705	2002
IFNG	3458	AlteredExpression	BEFREE	In contrast, the expression of <span class= gene  id= 9870929-5-31-47 >interferon-gamma</span> was observed in a higher proportion of cultured bronchial biopsies from the normal control subjects than in those from <span class= disease  id= 9870929-5-167-176 >asthmatic</span> subjects.	9870929	signaling molecule	interferon gamma	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039752158335705	1999
IFNG	3458	AlteredExpression	BEFREE	OVA-challenged WT mice showed allergic inflammation and <span class= disease  id= 21205293-7-56-59 >AHR</span> in the airways along with increased expression of TNF-&alpha;, <span class= gene  id= 21205293-7-117-122 >IFN-&gamma;</span>, IL-4 and tenascin-C in the lungs.	21205293	signaling molecule	interferon gamma	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039752158335705	2011
IFNG	3458	AlteredExpression	BEFREE	Blood was collected from 24 steroid-naive asthmatics, 39 <span class= disease  id= 17302903-4-57-67 >asthmatics</span> on inhaled corticosteroid and 32 age- and sex-matched controls for assay of T-bet expression, specific IgE and chemokines (<span class= gene  id= 17302903-4-191-207 >interferon-gamma</span> inducible protein-10 (IP-10/CXCL10), monokines induced by interferon-gamma (MIG/CXCL9), monocyte chemotactic protein-1 (MCP-1/CCL2), regulated upon activation normal T cell expressed and secreted (RANTES/CCL5) and interleukin-8 (IL-8/CXCL8) levels.	17302903	signaling molecule	interferon gamma	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039752158335705	2007
IFNG	3458	AlteredExpression	BEFREE	In vitro <span class= gene  id= 11699731-0-9-25 >interferon gamma</span> regulation of CCR-3 mRNA expression in peripheral blood leukocytes from atopic <span class= disease  id= 11699731-0-105-115 >asthmatics</span>.	11699731	signaling molecule	interferon gamma	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039752158335705	2002
IFNG	3458	AlteredExpression	BEFREE	IFN-&alpha;1, IFN-&beta;1 and <span class= gene  id= 24450586-8-19-24 >IFN-&gamma;</span> mRNA levels correlated with the peak <span class= disease  id= 24450586-8-62-68 >Asthma</span> Index (r = 0.58, P &lt; 0.001; r = 0.57, P = 0.001; and r = 0.51, P = 0.004, respectively).	24450586	signaling molecule	interferon gamma	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039752158335705	2014
IFNG	3458	AlteredExpression	BEFREE	Level of sB7-H3 in <span class= disease  id= 26108069-10-19-25 >asthma</span> exacerbation subjects was inversely correlated with level of <span class= gene  id= 26108069-10-87-92 >IFN-&gamma;</span> (r(p) = -0.605; p = 0.005) after adjustment.	26108069	signaling molecule	interferon gamma	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039752158335705	2016
ACE	1636	AlteredExpression	BEFREE	These data suggest that lifelong genetically elevated <span class= gene  id= 19423314-8-54-57 >ACE</span> activity is <span class= negexp >not a major risk factor</span> for <span class= disease  id= 19423314-8-98-104 >asthma</span> or COPD, or for ischemic heart disease, hypertension, and low physical activity in COPD patients.	19423314	null	angiotensin I converting enzyme	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.039728033201403	2009
IL6	3569	AlteredExpression	BEFREE	In conclusion, using both bioinformatics and experimental tools we found a highly relevant potential role for microRNA dysregulation in the control of <span class= gene  id= 25360780-12-151-155 >IL-6</span> and IL-8 expression in <span class= disease  id= 25360780-12-179-185 >asthma</span>.	25360780	signaling molecule	interleukin 6	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.037726756531588	2014
IL6	3569	AlteredExpression	BEFREE	Dexamethasone's trans-activation of GILZ and trans-repression of NF-kB-driven <span class= gene  id= 23160983-9-78-82 >IL-6</span> expression were both inhibited by IL2?+?4; IL17?+?IL23 antagonized Dex trans-repression in PBMC from <span class= disease  id= 23160983-9-184-194 >asthmatics</span>.	23160983	signaling molecule	interleukin 6	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.037726756531588	2012
IL6	3569	AlteredExpression	BEFREE	Subjects with an elevation of both hsCRP and <span class= gene  id= 23438328-4-45-49 >IL-6</span> were grouped as <span class= disease  id= 23438328-4-66-76 >asthmatics</span> with systemic inflammation, and those with both hsCRP and <span class= gene  id= 23438328-4-135-139 >IL-6</span> within the normal ranges were grouped as <span class= disease  id= 23438328-4-181-191 >asthmatics</span> without systemic inflammation.	23438328	signaling molecule	interleukin 6	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.037726756531588	2013
